UserID,Taken_product,Yearly_avg_view_on_travel_page,preferred_device,total_likes_on_outstation_checkin_given,yearly_avg_Outstation_checkins,member_in_family,preferred_location_type,Yearly_avg_comment_on_travel_page,total_likes_on_outofstation_checkin_received,week_since_last_outstation_checkin,following_company_page,montly_avg_comment_on_company_page,working_flag,travelling_network_rating,Adult_flag,Daily_Avg_mins_spend_on_traveling_page,Cluster,UMAP_1,UMAP_2
1000268,No,187.0,ANDROID,23625.0,1,2,Financial,85.0,4000,1,No,12,No,4,2.0,6.0,2,2.5592537,12.235108
1000270,No,270.0,,49105.0,1,3,Financial,47.0,3210,0,No,11,No,3,1.0,16.0,2,6.6126966,10.238291
1000271,No,412.0,iOS and Android,15820.0,1,3,Medical,81.0,19045,0,Yes,14,No,3,0.0,37.0,3,5.9277596,2.166042
1000272,Yes,352.0,ANDROID,23310.0,29,4,Financial,88.0,11849,1,Yes,12,No,4,1.0,10.0,2,5.4971175,8.120753
1000273,No,210.0,iOS and Android,40530.0,1,3,Medical,94.0,2070,1,No,23,Yes,4,1.0,5.0,2,5.495782,9.345402
1000274,No,277.0,iOS and Android,7980.0,1,4,Medical,98.0,6502,4,No,14,No,2,1.0,7.0,2,8.728769,8.78488
1000275,No,157.0,iOS and Android,34860.0,1,2,Medical,100.0,3230,1,No,17,No,1,0.0,3.0,2,15.78959,5.3329387
1000276,No,277.0,ANDROID,25480.0,1,4,Medical,80.0,13603,2,Yes,18,No,1,2.0,15.0,6,7.664627,6.966223
1000277,No,262.0,iOS and Android,46025.0,22,3,Financial,71.0,11996,7,No,18,No,2,1.0,10.0,4,10.748046,6.142231
1000279,No,195.0,iOS,51765.0,1,3,Financial,84.0,6397,1,No,20,Yes,1,1.0,6.0,2,8.0324135,11.73632
1000280,No,375.0,iOS and Android,27895.0,1,1,Financial,96.0,19144,3,No,14,No,1,2.0,28.0,3,4.966892,3.0148466
1000283,No,217.0,iOS,15470.0,1,2,Financial,44.0,4554,1,No,18,No,1,0.0,10.0,2,14.567056,5.078963
1000284,No,412.0,iOS and Android,5145.0,20,2,Entertainment,37.0,5415,3,Yes,19,No,4,1.0,12.0,2,3.336043,9.393447
1000285,No,195.0,iOS,17360.0,11,2,Medical,60.0,4741,1,Yes,13,No,3,1.0,5.0,2,6.3766546,9.120068
1000286,No,277.0,iOS and Android,48020.0,1,3,Financial,42.0,2115,1,No,12,No,2,0.0,17.0,2,15.010124,4.411237
1000287,Yes,330.0,iOS,32200.0,24,3,Financial,43.0,3161,3,Yes,22,Yes,4,1.0,19.0,2,6.278405,9.717956
1000288,No,285.0,iOS and Android,24080.0,23,4,,82.0,5745,9,No,14,No,2,1.0,10.0,4,8.4562845,8.95094
1000289,Yes,195.0,iOS and Android,50715.0,16,4,Medical,45.0,2373,2,Yes,13,No,4,1.0,5.0,2,5.5463414,9.642859
1000292,No,270.0,iOS and Android,17710.0,1,Three,Entertainment,3.0,4485,4,No,12,No,4,0.0,10.0,2,12.584773,3.4197958
1000294,Yes,195.0,iOS and Android,33250.0,1,4,Social media,48.0,5828,1,Yes,12,No,2,0.0,8.0,2,15.171683,4.460555
1000295,No,277.0,iOS,31115.0,1,3,Medical,53.0,2326,1,Yes,12,No,3,3.0,4.0,6,3.226537,12.9178705
1000297,Yes,35.0,iOS and Android,8050.0,1,3,Financial,54.0,1420,1,No,13,No,3,0.0,0.0,2,15.118525,2.1449485
1000298,No,262.0,iOS and Android,43120.0,16,3,Social media,96.0,8020,0,No,15,No,3,2.0,12.0,6,4.293313,11.500922
1000299,No,270.0,iOS,19810.0,18,4,Financial,81.0,3688,4,No,18,No,4,2.0,4.0,2,3.4587393,11.066204
1000300,No,382.0,iOS and Android,45570.0,1,3,Medical,84.0,5482,5,No,18,No,4,1.0,13.0,4,6.008428,6.843399
1000302,No,35.0,iOS and Android,28420.0,10,3,Medical,69.0,1200,1,No,12,No,1,0.0,0.0,2,15.525128,5.1208467
1000303,No,210.0,,51660.0,16,2,Medical,68.0,5661,0,No,19,No,3,0.0,9.0,2,12.842729,1.0822244
1000304,No,232.0,iOS and Android,7630.0,1,3,Entertainment,100.0,6929,4,No,11,No,2,1.0,10.0,2,8.71166,8.795264
1000305,No,292.0,iOS and Android,39620.0,1,3,Medical,48.0,9613,0,No,17,No,1,3.0,19.0,6,4.028213,14.192547
1000306,No,270.0,ANDROID,38675.0,24,4,Financial,47.0,5674,7,No,15,No,3,1.0,11.0,2,7.2463284,10.540814
1000307,No,240.0,iOS and Android,31710.0,1,3,Financial,91.0,5484,1,No,14,No,3,1.0,13.0,2,6.238497,8.568122
1000308,No,285.0,iOS and Android,29715.0,25,2,Financial,81.0,12061,3,No,17,No,3,1.0,19.0,2,7.021724,6.721872
1000309,No,435.0,ANDROID,13650.0,1,4,Financial,32.0,5660,2,Yes,13,No,4,1.0,12.0,2,3.3405378,9.380013
1000310,No,232.0,iOS and Android,24185.0,1,4,Entertainment,86.0,4821,0,Yes,12,No,3,1.0,6.0,2,6.2402744,8.705327
1000311,No,232.0,iOS and Android,3710.0,1,3,Tour and Travel,62.0,6410,3,No,12,No,4,0.0,9.0,2,14.317651,1.6153141
1000313,No,232.0,iOS and Android,6720.0,1,4,Financial,32.0,2695,0,,18,No,2,1.0,3.0,2,10.133705,9.672723
1000316,No,322.0,iOS,6475.0,10,4,Financial,33.0,2455,0,No,19,No,1,0.0,9.0,2,14.241386,5.180595
1000317,No,367.0,iOS and Android,38185.0,1,2,Entertainment,90.0,13964,7,Yes,12,No,4,0.0,25.0,3,9.009158,2.9917598
1000319,No,202.0,iOS and Android,42700.0,1,Three,Financial,85.0,2478,1,Yes,12,No,2,0.0,4.0,2,16.176237,4.6762476
1000320,No,240.0,iOS and Android,20580.0,1,2,Entertainment,65.0,5228,1,Yes,11,No,4,0.0,13.0,2,13.487655,1.3148183
1000321,No,202.0,iOS and Android,48195.0,1,3,Financial,74.0,4478,1,Yes,11,No,1,0.0,5.0,2,16.1796,4.5386667
1000322,No,232.0,iOS and Android,24185.0,1,3,Social media,73.0,7547,4,No,12,No,4,3.0,13.0,6,3.1289556,11.161474
1000323,No,240.0,iOS and Android,35630.0,1,4,Medical,74.0,5055,7,No,16,No,3,0.0,10.0,2,11.255457,5.0988183
1000324,Yes,210.0,iOS and Android,40495.0,1,4,Medical,84.0,3464,5,Yes,13,No,4,0.0,5.0,2,11.25305,5.0273657
1000325,No,225.0,iOS and Android,44625.0,28,2,Medical,64.0,5775,1,No,13,No,4,2.0,11.0,2,4.333097,11.471649
1000326,No,232.0,iOS,27930.0,1,2,Financial,48.0,8943,1,No,24,Yes,1,1.0,10.0,2,9.3018,7.944454
1000327,No,292.0,iOS,23520.0,1,2,Medical,54.0,19272,1,No,15,No,1,1.0,21.0,3,4.9013734,2.0733743
1000328,Yes,292.0,iOS and Android,40670.0,1,2,Medical,41.0,5238,4,Yes,18,No,1,0.0,12.0,2,12.962192,5.580784
1000329,No,247.0,iOS,17780.0,10,3,Social media,46.0,4682,3,No,14,No,3,0.0,9.0,2,13.126898,3.6899016
1000330,No,352.0,iOS and Android,51870.0,1,5,Financial,42.0,18300,4,No,11,No,2,1.0,21.0,3,6.2320585,2.9158487
1000331,No,322.0,iOS,19565.0,10,4,Financial,82.0,5257,1,No,11,No,2,1.0,9.0,2,8.343015,8.06204
1000332,No,202.0,ANDROID,7350.0,1,1,Social media,73.0,6349,0,Yes,13,No,4,1.0,6.0,2,5.2002683,8.569382
1000333,No,405.0,iOS,32480.0,20,4,Financial,31.0,4869,3,No,12,No,4,0.0,20.0,2,10.521452,2.266866
1000334,No,322.0,iOS and Android,35035.0,1,3,Financial,43.0,9985,8,No,16,No,1,1.0,10.0,4,7.071487,3.5088668
1000336,No,300.0,iOS and Android,39340.0,1,2,,57.0,7457,2,Yes,22,Yes,3,3.0,6.0,6,3.936092,12.501271
1000337,Yes,217.0,iOS and Android,11130.0,1,4,Other,77.0,2119,1,,11,No,4,0.0,7.0,2,14.265351,1.4557042
1000340,No,202.0,iOS and Android,39550.0,1,4,Social media,56.0,6214,1,No,18,No,1,1.0,8.0,2,8.962349,10.4990225
1000341,No,277.0,iOS and Android,41720.0,1,2,Medical,61.0,6347,7,No,16,No,3,2.0,8.0,6,4.5910563,12.000225
1000342,No,285.0,iOS and Android,12005.0,15,2,Financial,92.0,11510,0,Yes,14,No,2,1.0,12.0,2,8.489929,7.693386
1000345,No,262.0,iOS and Android,45360.0,1,4,Entertainment,62.0,8095,0,No,13,No,4,0.0,17.0,2,12.171444,1.1027066
1000350,No,217.0,ANDROID,26110.0,1,3,Financial,61.0,4649,1,No,14,No,1,1.0,4.0,2,9.405902,10.158481
1000352,No,240.0,iOS and Android,37170.0,1,3,Medical,75.0,2370,1,No,13,No,3,1.0,8.0,2,6.303279,9.467395
1000353,No,360.0,iOS and Android,18550.0,29,1,Medical,91.0,12504,3,No,21,Yes,2,1.0,15.0,3,7.7679586,6.2467356
1000354,No,277.0,iOS and Android,46165.0,1,3,Medical,51.0,5974,4,Yes,13,No,1,2.0,13.0,6,5.063446,13.981191
1000355,No,225.0,ANDROID,22435.0,25,2,Entertainment,85.0,4736,7,Yes,12,No,2,1.0,4.0,2,8.361263,8.978794
1000356,No,195.0,iOS and Android,32655.0,1,3,Financial,57.0,5296,1,No,17,No,2,1.0,8.0,2,8.505638,10.431897
1000358,Yes,157.0,iOS,26460.0,1,1,Entertainment,99.0,2174,1,Yes,11,No,3,0.0,3.0,2,14.314463,2.2591052
1000359,No,270.0,ANDROID,29575.0,1,5,Medical,45.0,6653,4,No,15,No,2,0.0,7.0,2,13.349094,5.092318
1000360,No,270.0,iOS,18935.0,1,4,Medical,48.0,9699,4,No,11,No,1,1.0,16.0,2,8.964893,7.365559
1000362,No,300.0,iOS and Android,40985.0,10,4,Financial,46.0,2213,3,Yes,13,No,3,1.0,10.0,2,7.0037007,10.063112
1000363,No,157.0,ANDROID,31325.0,1,2,Medical,39.0,2610,1,No,24,Yes,3,0.0,3.0,2,14.950213,2.3935714
1000364,Yes,247.0,iOS and Android,12250.0,1,3,Social media,34.0,2851,1,Yes,13,No,2,0.0,1.0,2,14.432443,3.9351647
1000365,No,277.0,iOS and Android,32235.0,10,3,Medical,98.0,3452,6,No,20,Yes,2,1.0,17.0,4,8.451212,9.125352
1000366,No,345.0,ANDROID,40040.0,1,4,Medical,3.0,5258,2,No,14,No,3,0.0,7.0,2,11.208329,1.5643808
1000367,Yes,307.0,iOS,5005.0,1,3,Social media,56.0,9355,1,No,18,No,3,0.0,8.0,2,13.855239,3.95571
1000368,No,375.0,iOS and Android,36610.0,10,3,Entertainment,100.0,10496,6,No,15,No,4,0.0,20.0,4,9.147129,2.9909902
1000369,Yes,300.0,iOS and Android,20125.0,22,2,Social media,68.0,6380,2,Yes,12,No,1,2.0,8.0,6,5.0790863,13.412615
1000371,Yes,157.0,iOS and Android,5460.0,12,3,Financial,90.0,2716,1,No,15,No,4,0.0,1.0,2,14.742421,1.3552971
1000372,No,217.0,iOS and Android,44905.0,23,Three,Financial,54.0,2201,9,No,16,No,4,0.0,6.0,4,10.84871,5.0623856
1000373,No,262.0,,26425.0,1,4,Financial,97.0,6540,9,No,19,No,3,0.0,10.0,4,11.284753,4.440025
1000374,No,202.0,iOS and Android,51415.0,1,2,Medical,82.0,3816,1,No,11,No,2,1.0,5.0,2,7.9811163,11.751542
1000375,No,210.0,iOS and Android,10640.0,1,4,Financial,92.0,5253,1,No,16,No,4,0.0,7.0,2,14.362888,1.3319545
1000376,No,367.0,iOS and Android,44135.0,1,3,Other,31.0,10965,8,No,24,Yes,3,0.0,26.0,3,6.6744285,3.1252296
1000377,No,382.0,iOS and Android,41230.0,14,2,Financial,87.0,4936,4,No,11,No,3,1.0,18.0,4,6.220012,6.772577
1000378,No,270.0,iOS and Android,11515.0,1,3,Financial,96.0,2543,4,No,13,No,2,1.0,6.0,2,8.800444,8.821339
1000379,Yes,255.0,ANDROID,47670.0,19,3,Social media,67.0,5304,8,Yes,13,No,2,0.0,9.0,4,11.863588,5.9848213
1000380,No,412.0,iOS and Android,45885.0,1,3,Financial,97.0,16659,2,Yes,13,No,3,0.0,30.0,3,6.57454,2.3576577
1000381,No,180.0,iOS and Android,47985.0,10,4,Social media,77.0,4260,1,Yes,12,No,4,1.0,5.0,2,5.4321055,9.431523
1000382,No,225.0,iOS and Android,7070.0,1,1,Entertainment,72.0,2476,1,No,18,No,1,1.0,1.0,2,9.88053,9.533658
1000383,Yes,195.0,iOS,20125.0,1,1,Entertainment,73.0,3102,0,No,22,Yes,3,0.0,7.0,2,14.355654,2.3261073
1000384,No,165.0,iOS and Android,8855.0,11,3,Medical,43.0,2244,1,No,13,No,4,1.0,2.0,2,6.056965,9.154606
1000385,No,270.0,iOS and Android,5740.0,1,2,Medical,61.0,7596,1,No,13,No,2,2.0,10.0,2,2.8679807,11.917817
1000388,No,300.0,iOS and Android,26565.0,1,2,Social media,46.0,5715,7,No,12,No,3,2.0,8.0,2,3.8022857,11.681161
1000390,No,277.0,iOS and Android,45675.0,10,4,Financial,49.0,4197,2,Yes,12,No,4,0.0,18.0,2,12.034692,1.1012387
1000391,No,322.0,iOS and Android,34370.0,12,3,Financial,59.0,14336,1,No,11,No,3,1.0,25.0,3,5.5446715,2.6073294
1000392,No,300.0,iOS and Android,19425.0,1,3,Medical,78.0,3448,6,No,22,Yes,2,1.0,20.0,4,8.463851,8.552875
1000393,No,405.0,iOS and Android,28735.0,1,2,Medical,86.0,19406,4,No,11,No,3,1.0,24.0,3,4.9598093,2.5390913
1000394,No,255.0,ANDROID,48335.0,1,4,Social media,72.0,6538,9,No,15,No,1,1.0,6.0,4,10.76585,6.2968054
1000395,No,232.0,iOS and Android,16800.0,1,2,Medical,31.0,4306,1,No,12,No,2,1.0,13.0,2,9.936606,9.747852
1000396,No,322.0,iOS,10955.0,21,3,Medical,61.0,2258,7,No,20,Yes,1,1.0,8.0,4,9.390618,8.671232
1000397,No,322.0,iOS and Android,51555.0,1,4,Other,74.0,4522,4,Yes,14,No,4,0.0,8.0,2,11.969334,2.099081
1000398,No,187.0,iOS and Android,31185.0,1,2,Financial,99.0,4487,1,Yes,11,No,2,0.0,5.0,2,16.084534,4.8251505
1000399,No,277.0,ANDROID,37205.0,25,5,Medical,72.0,4449,3,Yes,15,No,1,2.0,15.0,6,5.1016836,13.885035
1000400,No,232.0,iOS and Android,11515.0,1,2,Financial,98.0,2218,1,No,12,No,3,1.0,4.0,2,6.149557,8.746434
1000401,No,292.0,iOS,42630.0,1,1,Financial,52.0,19197,1,Yes,14,No,3,1.0,21.0,3,5.3840623,2.098966
1000403,No,225.0,iOS and Android,37870.0,12,3,Entertainment,83.0,6577,0,No,11,No,2,0.0,6.0,2,16.192364,4.7128873
1000404,No,307.0,iOS and Android,22575.0,1,3,Social media,49.0,8392,1,No,16,No,3,1.0,10.0,2,7.435463,8.029098
1000405,No,210.0,iOS and Android,45500.0,17,2,Medical,79.0,4558,1,No,12,No,4,1.0,10.0,2,5.487702,9.429235
1000406,Yes,187.0,iOS and Android,24080.0,1,3,Medical,91.0,4031,5,No,13,No,3,1.0,6.0,2,7.6283965,8.951756
1000411,No,225.0,iOS and Android,11095.0,1,3,Financial,43.0,6091,2,No,20,Yes,3,0.0,11.0,2,13.756358,3.772641
1000412,No,450.0,iOS and Android,14770.0,1,3,Financial,41.0,19566,5,No,11,No,4,0.0,33.0,3,6.2079945,1.2680926
1000413,No,345.0,iOS and Android,51975.0,18,3,Medical,87.0,4810,2,No,14,No,3,1.0,19.0,2,6.2947793,6.751264
1000415,Yes,180.0,iOS and Android,50680.0,1,1,Entertainment,62.0,3202,1,Yes,16,No,2,0.0,6.0,2,15.810101,4.4142942
1000416,Yes,255.0,iOS,10360.0,1,2,Social media,33.0,2351,0,No,16,No,4,1.0,3.0,2,5.2201037,8.972603
1000417,No,285.0,iOS,52150.0,1,2,Financial,42.0,1702,1,Yes,23,Yes,3,1.0,1.0,2,6.0221696,9.806931
1000418,No,300.0,iOS and Android,48930.0,1,4,Financial,79.0,18041,0,No,14,No,4,0.0,21.0,3,5.666271,1.7775985
1000419,No,195.0,iOS and Android,47215.0,23,3,Financial,90.0,2886,1,No,22,Yes,2,2.0,3.0,6,3.96509,13.36826
1000420,No,225.0,ANDROID,49000.0,1,3,Financial,53.0,2097,4,No,15,No,3,1.0,9.0,2,7.0700035,10.22162
1000421,No,217.0,iOS and Android,34510.0,1,4,Medical,93.0,11935,1,No,18,No,3,0.0,10.0,2,12.819007,1.9259337
1000424,No,225.0,ANDROID,48930.0,22,4,Other,69.0,8412,0,No,11,No,3,0.0,10.0,2,12.801805,1.0712936
1000425,No,427.0,iOS and Android,7350.0,29,3,Social media,56.0,14118,3,No,12,No,3,1.0,32.0,3,4.708983,1.6584456
1000426,No,375.0,iOS and Android,38465.0,29,4,Financial,88.0,17046,0,No,15,No,2,1.0,28.0,3,4.978192,3.0662644
1000427,No,225.0,ANDROID,39060.0,1,3,Medical,49.0,2564,0,No,14,No,3,0.0,12.0,2,12.914276,0.9402107
1000428,No,450.0,iOS,152465.0,28,3,Social media,80.0,10266,4,No,19,No,4,0.0,22.0,3,6.2240133,6.605419
1000429,No,352.0,iOS and Android,34405.0,1,2,Medical,65.0,5070,5,No,13,No,3,3.0,20.0,6,4.7453413,12.367082
1000430,No,345.0,iOS and Android,35315.0,1,3,Financial,51.0,17861,6,No,13,No,3,0.0,26.0,3,6.3759866,1.5222987
1000432,No,405.0,iOS and Android,19180.0,1,4,Financial,42.0,3780,7,No,11,No,3,0.0,19.0,4,10.701613,3.7941573
1000433,No,255.0,iOS and Android,45605.0,1,4,Financial,62.0,2768,3,No,12,No,3,1.0,14.0,2,6.8465466,10.107417
1000436,Yes,247.0,iOS and Android,44695.0,15,1,Medical,56.0,13610,7,Yes,12,No,4,0.0,15.0,4,10.758283,5.504934
1000437,Yes,247.0,iOS and Android,20545.0,10,1,Medical,38.0,3408,7,No,13,No,1,3.0,8.0,6,4.752058,13.090387
1000438,No,225.0,iOS and Android,14455.0,1,1,Social media,57.0,2983,0,No,14,No,1,0.0,4.0,2,14.75774,5.1637273
1000439,No,262.0,iOS and Android,44660.0,16,3,Financial,72.0,7632,4,Yes,12,No,3,0.0,10.0,2,12.228296,2.717014
1000440,Yes,232.0,iOS,18690.0,20,3,Financial,66.0,9824,3,No,12,No,1,0.0,12.0,2,14.416817,5.531897
1000441,Yes,255.0,iOS,34580.0,23,3,Tour and Travel,43.0,9950,9,Yes,15,No,3,3.0,11.0,6,4.5641522,12.741844
1000443,No,270.0,ANDROID,22225.0,10,4,Medical,32.0,9980,1,No,14,No,4,0.0,10.0,2,11.762168,1.1339523
1000444,Yes,165.0,iOS,47880.0,1,1,Entertainment,99.0,3894,5,No,16,No,3,0.0,4.0,2,11.30302,5.000506
1000445,No,360.0,iOS and Android,5705.0,1,5,Social media,37.0,4051,2,No,14,No,1,1.0,14.0,2,10.067771,8.499073
1000446,No,412.0,iOS and Android,39095.0,18,5,Financial,83.0,16835,3,No,23,Yes,4,0.0,37.0,3,6.444398,2.185103
1000447,No,307.0,ANDROID,9345.0,10,2,Financial,56.0,6230,7,No,14,No,4,0.0,16.0,4,11.372207,3.6591685
1000448,No,262.0,iOS and Android,21665.0,,3,Social media,85.0,4717,9,No,11,No,3,0.0,15.0,4,11.300658,4.3938365
1000449,No,300.0,iOS and Android,10570.0,1,3,Financial,75.0,13237,7,No,15,No,3,0.0,22.0,3,7.928713,2.5271142
1000450,No,292.0,iOS,15505.0,1,1,Financial,48.0,3755,1,No,11,No,1,1.0,8.0,2,10.003345,9.566471
1000451,No,232.0,iOS and Android,28980.0,1,1,Financial,77.0,6582,4,Yes,13,No,3,0.0,10.0,2,12.316244,2.8364952
1000454,Yes,195.0,iOS,14910.0,17,4,Financial,58.0,2741,0,Yes,11,No,2,1.0,8.0,2,10.086376,9.690757
1000455,No,217.0,iOS and Android,8120.0,19,3,Entertainment,34.0,4262,4,No,12,No,2,2.0,8.0,2,3.7276285,12.00493
1000456,No,247.0,,32270.0,1,5,Medical,95.0,16184,4,No,19,No,3,1.0,10.0,2,7.259497,6.7480874
1000457,No,232.0,iOS and Android,24080.0,1,3,Financial,44.0,11557,9,,21,Yes,3,1.0,10.0,4,11.141165,4.352959
1000458,Yes,35.0,iOS,45710.0,1,3,Social media,69.0,1878,1,Yes,14,No,4,0.0,0.0,2,13.820224,1.9247042
1000459,No,300.0,ANDROID,38290.0,28,3,Other,58.0,10932,3,No,15,No,3,1.0,20.0,2,6.6491256,5.945914
1000461,No,195.0,iOS and Android,27125.0,29,2,Medical,45.0,4306,5,No,12,No,1,2.0,8.0,2,4.74614,13.639403
1000462,No,262.0,iOS and Android,6825.0,1,3,Medical,80.0,4859,1,No,16,No,4,0.0,5.0,2,14.260289,1.5298207
1000463,No,255.0,iOS and Android,9030.0,21,4,Financial,74.0,5337,1,No,12,No,4,0.0,10.0,2,14.187803,1.4814659
1000464,Yes,195.0,iOS and Android,16485.0,24,3,Entertainment,66.0,2340,1,Yes,18,No,2,0.0,1.0,2,15.283965,4.878247
1000465,No,277.0,iOS and Android,27965.0,1,3,Entertainment,59.0,7491,4,No,17,No,4,0.0,12.0,2,11.992289,3.2511797
1000466,No,345.0,iOS,36190.0,18,1,Medical,86.0,10527,5,No,11,No,4,0.0,28.0,3,9.119308,2.9980314
1000467,No,307.0,iOS and Android,44660.0,1,5,Financial,91.0,16595,7,No,16,No,2,1.0,22.0,3,5.5796747,3.5485523
1000468,No,277.0,ANDROID,4970.0,1,4,Medical,69.0,8834,1,No,13,No,4,1.0,9.0,2,5.137081,8.181621
1000470,Yes,240.0,ANDROID,51590.0,11,4,Other,60.0,4707,8,No,12,No,4,0.0,6.0,4,10.852079,5.0602465
1000471,No,180.0,iOS,18725.0,24,3,Medical,38.0,2400,0,No,13,No,3,2.0,3.0,2,2.9972053,12.563812
1000472,No,285.0,iOS and Android,52325.0,10,3,Medical,76.0,9824,3,No,19,No,3,1.0,18.0,2,6.236237,5.975983
1000473,No,277.0,iOS and Android,15610.0,1,4,Financial,65.0,6447,6,No,12,No,2,1.0,8.0,2,8.558148,8.800792
1000474,No,367.0,iOS and Android,43575.0,18,4,Financial,58.0,19502,1,Yes,17,No,3,1.0,31.0,3,5.5416055,2.463088
1000475,No,180.0,iOS and Android,24185.0,23,3,Medical,89.0,2725,1,Yes,11,No,2,2.0,6.0,6,2.693376,12.513749
1000476,No,195.0,iOS and Android,24605.0,28,2,Social media,66.0,6272,1,No,20,Yes,4,2.0,6.0,2,2.6744556,12.279887
1000477,No,180.0,iOS and Android,28805.0,17,2,Other,94.0,2127,1,No,21,Yes,4,1.0,1.0,2,5.848549,8.982426
1000478,No,375.0,iOS,43610.0,1,3,Medical,99.0,18200,1,No,11,No,3,1.0,32.0,3,5.022169,3.23177
1000479,No,187.0,iOS and Android,21770.0,13,1,Medical,40.0,2096,1,No,11,No,3,0.0,7.0,2,14.981669,2.4094808
1000480,Yes,180.0,iOS,45045.0,1,3,Financial,55.0,2886,1,Yes,16,No,4,1.0,6.0,2,5.457553,9.542238
1000481,Yes,225.0,iOS,15680.0,12,4,Financial,74.0,2033,1,No,18,No,3,1.0,1.0,2,6.3417563,8.872975
1000484,No,262.0,iOS and Android,18830.0,25,2,Other,54.0,3681,4,No,14,No,4,0.0,9.0,2,12.285263,3.445554
1000485,No,232.0,iOS and Android,18375.0,1,4,Medical,66.0,5460,4,No,22,Yes,4,2.0,13.0,2,3.3221219,11.175544
1000486,No,202.0,iOS and Android,27930.0,1,4,Medical,66.0,2187,0,No,12,No,3,2.0,6.0,2,2.9642472,12.535007
1000487,No,277.0,iOS and Android,19530.0,1,3,Social media,75.0,9602,4,Yes,11,No,3,1.0,17.0,2,7.2690406,6.844319
1000490,No,322.0,iOS and Android,27370.0,1,4,Other,50.0,16627,4,Yes,14,No,3,1.0,21.0,3,5.43444,2.108905
1000491,No,285.0,iOS and Android,12670.0,1,1,Financial,43.0,2619,3,No,17,No,4,0.0,8.0,2,12.533689,3.5471015
1000492,No,322.0,iOS,35035.0,1,5,Medical,72.0,5679,3,Yes,13,No,2,1.0,10.0,2,7.5578146,9.80657
1000493,No,360.0,iOS and Android,43260.0,1,4,Financial,40.0,15402,7,No,11,No,1,1.0,21.0,3,6.621192,3.2482462
1000494,No,330.0,,38920.0,1,4,Financial,50.0,5985,4,No,11,No,2,0.0,10.0,2,13.0501375,5.2486444
1000495,No,255.0,iOS and Android,7140.0,14,3,Movie,31.0,2579,1,Yes,18,No,4,2.0,8.0,2,3.3228846,12.025531
1000496,Yes,202.0,iOS and Android,49700.0,1,1,Social media,85.0,3041,0,No,11,No,2,1.0,5.0,2,7.9792542,11.759282
1000497,No,157.0,iOS and Android,47005.0,22,1,Movie,49.0,3447,1,No,11,No,3,0.0,3.0,2,12.885834,0.7266576
1000498,No,330.0,iOS and Android,46025.0,1,4,Other,35.0,19513,4,Yes,12,No,1,1.0,26.0,3,6.2412143,2.9104505
1000499,No,165.0,iOS and Android,21140.0,1,1,Medical,69.0,2773,0,No,20,Yes,4,0.0,3.0,2,15.002218,1.74832
1000500,No,247.0,iOS and Android,42560.0,1,4,Social media,39.0,7104,0,No,12,No,4,0.0,6.0,2,11.86463,1.0887045
1000501,No,240.0,iOS and Android,22610.0,1,4,Financial,92.0,6322,1,Yes,12,No,4,1.0,6.0,2,5.8113217,8.6100855
1000503,No,397.0,iOS and Android,8330.0,1,1,Medical,34.0,8381,7,No,20,Yes,4,0.0,18.0,4,10.645485,3.7729468
1000504,No,255.0,iOS and Android,48895.0,1,5,,42.0,2691,1,No,12,No,4,1.0,10.0,2,5.6836843,9.81085
1000508,No,217.0,iOS and Android,41160.0,1,2,Medical,62.0,5561,1,No,14,No,1,1.0,6.0,2,8.973563,10.485318
1000509,No,262.0,iOS and Android,35595.0,1,4,Financial,82.0,6646,1,No,13,No,2,0.0,17.0,2,15.912884,4.9007096
1000510,No,247.0,iOS,45360.0,1,3,Financial,3.0,7725,3,No,23,Yes,3,1.0,15.0,2,11.258271,1.5201725
1000513,No,202.0,iOS and Android,39025.0,1,4,Medical,54.0,2045,0,No,13,No,4,0.0,5.0,2,12.700589,0.9713229
1000514,Yes,150.0,iOS and Android,47670.0,10,1,Medical,32.0,1009,1,Yes,11,No,4,0.0,1.0,2,12.824893,0.7149127
1000515,Yes,247.0,iOS,37660.0,1,3,Financial,70.0,3348,1,Yes,11,No,1,0.0,10.0,2,15.97314,4.6953382
1000516,No,262.0,ANDROID,25445.0,1,3,Financial,41.0,1281,1,No,18,No,3,2.0,1.0,2,3.1876962,12.4270315
1000519,No,285.0,iOS and Android,8505.0,1,4,Social media,46.0,4028,0,No,20,Yes,1,0.0,8.0,2,14.344306,5.175791
1000520,No,217.0,iOS,28210.0,1,4,Financial,76.0,2720,1,No,18,No,4,1.0,10.0,2,5.4992,8.804051
1000521,No,360.0,iOS and Android,28595.0,1,1,Social media,56.0,8120,3,No,12,No,4,0.0,12.0,2,10.492487,2.335984
1000522,No,202.0,iOS,49350.0,1,1,Medical,71.0,4647,1,Yes,20,Yes,2,2.0,6.0,2,3.9887655,13.454895
1000523,No,277.0,iOS and Android,42875.0,10,2,Financial,80.0,4680,3,No,17,No,1,0.0,4.0,2,16.717693,4.970271
1000524,No,375.0,iOS and Android,42245.0,28,1,Medical,74.0,3221,1,Yes,11,No,3,3.0,20.0,6,4.9498982,12.33103
1000525,No,255.0,iOS and Android,50470.0,1,3,Medical,46.0,8621,1,No,14,No,2,0.0,9.0,2,15.539955,4.4900956
1000526,Yes,180.0,iOS and Android,24255.0,1,2,Financial,65.0,4577,9,No,14,No,1,0.0,4.0,2,12.652986,6.230027
